Beaphar VETOpure Plant-Based Protection Flea Spot-On for Dogs over 15 kg 6 Pipettes,https://vitalpetproducts.co.uk/cdn/shop/files/74653_768x768_103e4650-9853-4e32-9c6f-a37c68a4ef65.jpg?v=1756369675&width=400,beaphar/images/Beaphar VETOpure Plant-Based Protection Flea Spot-On for Dogs over 15 kg 6 Pipettes.png
Fiprotec Spray 100ml,https://vitalpetproducts.co.uk/cdn/shop/files/64189-new_2400x2400_6322220a-0542-4695-8965-a0a68aa65415.png?v=1756369633&width=400,beaphar/images/Fiprotec Spray 100ml.png
Beaphar Rabbit Fly Guard 3 Month Protection 75ml,https://vitalpetproducts.co.uk/cdn/shop/files/2923-new_705x705_b4b4b827-1ecf-4bbc-a2c8-081c4610c301.jpg?v=1756476782&width=400,beaphar/images/Beaphar Rabbit Fly Guard 3 Month Protection 75ml.png
Beaphar Care+ Guinea Pig Food 1.5kg,https://vitalpetproducts.co.uk/cdn/shop/files/13815_d864da57-2363-4a2f-89d0-54665f74ac3b.jpg?v=1776430585&width=400,beaphar/images/Beaphar Care_ Guinea Pig Food 1_5kg.png
Beaphar Salmon Oil Paste for Cats 100g,https://vitalpetproducts.co.uk/cdn/shop/files/73424_2000x2000_877fdd03-e211-40fc-a7b6-bb978294a8e2.jpg?v=1756460865&width=400,beaphar/images/Beaphar Salmon Oil Paste for Cats 100g.png
Beaphar Fiprotec® Combo For Cats,https://vitalpetproducts.co.uk/cdn/shop/files/72213_2000x2000_c979de93-dbf2-436c-83f7-6484e27f182b.jpg?v=1756460836&width=400,beaphar/images/Beaphar Fiprotec_ Combo For Cats.png
Fiprotec Spot On Extra Large Dog 1 Treatment,https://vitalpetproducts.co.uk/cdn/shop/files/54487-new_2400x2400_93e43f59-ee74-4999-bb91-d5207eecb546.png?v=1756369576&width=400,beaphar/images/Fiprotec Spot On Extra Large Dog 1 Treatment.png
Beaphar Dog & Cat Fresh Breath 40 Tablets,https://vitalpetproducts.co.uk/cdn/shop/files/18036-new_2000x2000_766e460f-1a0f-4171-8b70-d5b5820eaeb3.jpg?v=1756369397&width=400,beaphar/images/Beaphar Dog _ Cat Fresh Breath 40 Tablets.png
Beaphar Household Flea Powder 300g,https://vitalpetproducts.co.uk/cdn/shop/files/78435.jpg?v=1771001562&width=400,beaphar/images/Beaphar Household Flea Powder 300g.png
Beaphar Small Bird Anti-parasite Spot-on 2 Tubes,https://vitalpetproducts.co.uk/cdn/shop/files/7754_863x1200_930acb26-0991-49b6-a89e-ebc6f28da958.jpg?v=1756536163&width=400,beaphar/images/Beaphar Small Bird Anti-parasite Spot-on 2 Tubes.png
Beaphar Rabbit & Guinea Pig Anti-parasite Spot On 4 Tubes,https://vitalpetproducts.co.uk/cdn/shop/files/22599_880x1200_6039b2cc-30ca-4cc9-b789-556ee73bf965.jpg?v=1756476781&width=400,beaphar/images/Beaphar Rabbit _ Guinea Pig Anti-parasite Spot On 4 Tubes.png
Beaphar Hamster & Gerbil Anti-parasite Spot On 2 Tubes,https://vitalpetproducts.co.uk/cdn/shop/files/22598_863x1200_9e9aaf27-ec40-4246-b41d-51734e0b02ce.jpg?v=1756476779&width=400,beaphar/images/Beaphar Hamster _ Gerbil Anti-parasite Spot On 2 Tubes.png
Beaphar CARE+® Mouse & Gerbil Food 500g,https://vitalpetproducts.co.uk/cdn/shop/files/77450_2000x2000_2ff4a4fe-1168-4485-a75f-0561c0a02b24.jpg?v=1756476730&width=400,beaphar/images/Beaphar CARE__ Mouse _ Gerbil Food 500g.png
Beaphar Care+ Rabbit Food Junior 1.5kg,https://vitalpetproducts.co.uk/cdn/shop/files/26688_e10a5c57-dfb5-4cd6-b5b8-80ee9f4be114.jpg?v=1776431124&width=400,beaphar/images/Beaphar Care_ Rabbit Food Junior 1_5kg.png
Beaphar Care+ Hamster Food 700g,https://vitalpetproducts.co.uk/cdn/shop/files/13746_713x1200_169d2cc9-a329-473f-9ecb-8689ecfa257c.jpg?v=1756476579&width=400,beaphar/images/Beaphar Care_ Hamster Food 700g.png
Beaphar Care+ Guinea Pig Food 5kg,https://vitalpetproducts.co.uk/cdn/shop/files/26424_91683682-3e2c-41e5-9062-53841e0d28ff.jpg?v=1776431070&width=400,beaphar/images/Beaphar Care_ Guinea Pig Food 5kg.png
Beaphar Flexifit Cat Bits - Maintenance Level 1,https://vitalpetproducts.co.uk/cdn/shop/files/74269_768x768_15d7f2ab-d497-4d31-abdd-49b8d105b501.jpg?v=1756461033&width=400,beaphar/images/Beaphar Flexifit Cat Bits - Maintenance Level 1.png
Beaphar Sensitive Skin Anti-Dandruff Shampoo 250ml,https://vitalpetproducts.co.uk/cdn/shop/files/73918_209x209_317a71a0-ee38-41fe-a60c-b7fa6340944e.jpg?v=1756460850&width=400,beaphar/images/Beaphar Sensitive Skin Anti-Dandruff Shampoo 250ml.png
Beaphar Sensitive Skin Soothing Shampoo 250ml,https://vitalpetproducts.co.uk/cdn/shop/files/73917_209x209_b923a3cd-07ec-4c35-b2d3-4001d042dd50.jpg?v=1756460847&width=400,beaphar/images/Beaphar Sensitive Skin Soothing Shampoo 250ml.png
Beaphar Soothing Skin Care Spray 250ml,https://vitalpetproducts.co.uk/cdn/shop/files/73915_209x209_84360b0e-7c1a-4b82-8f61-e411edac5923.jpg?v=1756460840&width=400,beaphar/images/Beaphar Soothing Skin Care Spray 250ml.png
Beaphar Flexifit Dog Treats - Maintenance Level 1,https://vitalpetproducts.co.uk/cdn/shop/files/74268_768x768_7231b40d-674c-4e03-a7fe-a66a124cc49d.jpg?v=1758288846&width=400,beaphar/images/Beaphar Flexifit Dog Treats - Maintenance Level 1.png
Beaphar Flaxseed Oil Supplement for Cats and Dogs 430ml,https://vitalpetproducts.co.uk/cdn/shop/files/73841_209x209_19227c8d-5845-4ef4-9017-ff6b34672746.jpg?v=1756370219&width=400,beaphar/images/Beaphar Flaxseed Oil Supplement for Cats and Dogs 430ml.png
Beaphar White Coat Shampoo for Dogs 250ml,https://vitalpetproducts.co.uk/cdn/shop/files/73397_2000x2000_9982c9df-0fce-4efb-8c2c-9e51c86fddc7.png?v=1756370047&width=400,beaphar/images/Beaphar White Coat Shampoo for Dogs 250ml.png
Beaphar Flexifit Cat & Dog Paste - Advanced Level 2,https://vitalpetproducts.co.uk/cdn/shop/files/74270_768x768_b54226bf-ec6a-4062-b70d-4a472efe7fdf.jpg?v=1756369857&width=400,beaphar/images/Beaphar Flexifit Cat _ Dog Paste - Advanced Level 2.png
Beaphar Fiprotec® Combo For Large Dogs,https://vitalpetproducts.co.uk/cdn/shop/files/72216_2000x2000_93ee536d-f29f-466c-aad4-4737e3c43e53.jpg?v=1756369815&width=400,beaphar/images/Beaphar Fiprotec_ Combo For Large Dogs.png



sku_name,image_url,local_file
Felix Original Mixed Selection in Jelly Wet Cat Food 40x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74773_2000x2000_f66385fc-153b-4203-b703-c08011c5425a.jpg?v=1756462277&width=400,felix/images/Felix Original Mixed Selection in Jelly Wet Cat Food 40x85g.png
Felix Soup Fish Selection 6 X 48g,https://vitalpetproducts.co.uk/cdn/shop/files/66064_640x640_44c8a32f-dbe8-42f4-8f2a-bf246d33ec45.jpg?v=1756462008&width=400,felix/images/Felix Soup Fish Selection 6 X 48g.png
Felix Soup Farm Selection 6 X 48g,https://vitalpetproducts.co.uk/cdn/shop/files/66063_640x640_eaa37199-38ed-4545-8378-276108d4194c.jpg?v=1756462008&width=400,felix/images/Felix Soup Farm Selection 6 X 48g.png
Felix AGAIL Mixed Selection in Jelly (40x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75749.jpg?v=1762169745&width=400,felix/images/Felix AGAIL Mixed Selection in Jelly _40x85g_.png
Felix AGAIL Fish Selection in Jelly (40x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75750-_14__2400x2400_88fe0787-1528-4bac-b8d1-3e7473c9d6f2.png?v=1756462392&width=400,felix/images/Felix AGAIL Fish Selection in Jelly _40x85g_.png
Felix Goody Bag Mixed Grill 60g,https://vitalpetproducts.co.uk/cdn/shop/files/36517a_2000x2000_31d396ea-0dc7-41e2-9e54-378c64132e5d.jpg?v=1756460933&width=400,felix/images/Felix Goody Bag Mixed Grill 60g.png
Felix AGAIL Doubly Delicious Meaty Selection in Jelly (40x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75751_2000x2000_745c442b-dea5-43e9-8d76-6589242e867f.jpg?v=1756462389&width=400,felix/images/Felix AGAIL Doubly Delicious Meaty Selection in Jelly _40x85g_.png
Felix AGAIL Doubly Delicious Meaty Selection in Jelly (80x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75754_2000x2000_d971d048-116e-4331-a581-4d6a103d4f38.jpg?v=1756462399&width=400,felix/images/Felix AGAIL Doubly Delicious Meaty Selection in Jelly _80x85g_.png
Felix AGAIL Doubly Delicious Meaty Selection in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75742_2400x2400_50de414f-8187-4d77-9996-2561aa20b7c7.png?v=1756462362&width=400,felix/images/Felix AGAIL Doubly Delicious Meaty Selection in Jelly _12x85g_.png
Felix Goody Bag Seaside Mix 60g,https://vitalpetproducts.co.uk/cdn/shop/files/36517a_2000x2000_fc1f6d28-50c6-4725-8ae1-46549135487b.jpg?v=1756460929&width=400,felix/images/Felix Goody Bag Seaside Mix 60g.png
Felix Goody Bag Original Mix 60g,https://vitalpetproducts.co.uk/cdn/shop/files/36517a_2000x2000_a3263c36-23d6-47fe-884e-86306611b5b7.jpg?v=1756460930&width=400,felix/images/Felix Goody Bag Original Mix 60g.png
Felix Original Fish Selection in Jelly Wet Cat Food 40x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74774_2000x2000_011a4f89-8e68-48bc-a721-fdf8f68d964d.jpg?v=1756462276&width=400,felix/images/Felix Original Fish Selection in Jelly Wet Cat Food 40x85g.png
Felix Crispies Beef & Chicken 45g,https://vitalpetproducts.co.uk/cdn/shop/files/42174a_2000x2000_684beac4-bd18-4f7b-9470-9b981f9c06d8.jpg?v=1756460941&width=400,felix/images/Felix Crispies Beef _ Chicken 45g.png
Felix Original Kitten Mixed Selection in Jelly Wet Cat Food 40x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74776_2000x2000_0f86b95a-5262-4263-a335-d2df6295c083.jpg?v=1756462283&width=400,felix/images/Felix Original Kitten Mixed Selection in Jelly Wet Cat Food 40x85g.png
Felix Crispies Salmon & Trout 45g,https://vitalpetproducts.co.uk/cdn/shop/files/42176a_2000x2000_2f186670-5fed-4266-b4a0-81d5697c205d.jpg?v=1756460941&width=400,felix/images/Felix Crispies Salmon _ Trout 45g.png
Felix Doubly Delicious Beef Chicken & Vegetables Dry Cat Food 2kg,https://vitalpetproducts.co.uk/cdn/shop/files/74761_2422x2422_c8614ac6-c515-4e8b-a672-7370dd9bafb0.jpg?v=1756460457&width=400,felix/images/Felix Doubly Delicious Beef Chicken _ Vegetables Dry Cat Food 2kg.png
Felix Tasty Nuggets Chicken & Duck 8x50g,https://vitalpetproducts.co.uk/cdn/shop/files/75439_2000x2000_fb6f12ef-bf95-45d8-9911-a9cf9eae25eb.jpg?v=1756461090&width=400,felix/images/Felix Tasty Nuggets Chicken _ Duck 8x50g.png
Felix AGAIL Doubly Delicious Fish in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75740.jpg?v=1762169580&width=400,felix/images/Felix AGAIL Doubly Delicious Fish in Jelly _12x85g_.png
Felix AGAIL Favourites in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75738_800x800_9bc419f9-e0de-4b72-9a19-17e4834a717e.jpg?v=1756462343&width=400,felix/images/Felix AGAIL Favourites in Jelly _12x85g_.png
Felix AGAIL Beef in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75736_2400x2400_9cf10220-c236-45b8-ad29-b94ee47e2b42.png?v=1756462344&width=400,felix/images/Felix AGAIL Beef in Jelly _12x85g_.png
Felix Goody Bag Cat Treats Original Mix 200g,https://vitalpetproducts.co.uk/cdn/shop/files/71659a_2000x2000_fa0c3a03-4c85-4994-9b3f-4ac03ab2031f.jpg?v=1756460990&width=400,felix/images/Felix Goody Bag Cat Treats Original Mix 200g.png
Felix Tasty Shreds Mixed Selection in Gravy Cat Food 40x80g,https://vitalpetproducts.co.uk/cdn/shop/files/75444-_10__2400x2400_3b6efc58-9651-47fc-98b0-f0abcf7e7d3b.png?v=1756462327&width=400,felix/images/Felix Tasty Shreds Mixed Selection in Gravy Cat Food 40x80g.png
Felix AGAIL Ham in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75737_1000x1000_da1a0582-17b1-4c30-9b04-e8cfbdf13233.jpg?v=1756462338&width=400,felix/images/Felix AGAIL Ham in Jelly _12x85g_.png
Felix Original Mixed Selection in Gravy Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74768_2000x2000_533e143e-6e67-4051-a801-3dac129d29c0.jpg?v=1756462269&width=400,felix/images/Felix Original Mixed Selection in Gravy Wet Cat Food 12x85g.png
Felix Goody Bag Cat Treats Seaside Mix 200g,https://vitalpetproducts.co.uk/cdn/shop/files/71660a_2000x2000_38c2ced0-995e-4617-8fb7-9d0d4e89d69b.jpg?v=1756460993&width=400,felix/images/Felix Goody Bag Cat Treats Seaside Mix 200g.png
Felix AGAIL Doubly Delicious in Jelly Ocean Recipes (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75741_2400x2400_abac4587-84f0-40c0-9399-76eeaf37b7ba.png?v=1756462360&width=400,felix/images/Felix AGAIL Doubly Delicious in Jelly Ocean Recipes _12x85g_.png
Felix Goody Bag Original Mix Cat Treats 330g,https://vitalpetproducts.co.uk/cdn/shop/files/71661_530x530_b92d7f80-25e9-45b0-bb8b-8e7e3e1d1162.jpg?v=1756460985&width=400,felix/images/Felix Goody Bag Original Mix Cat Treats 330g.png
Felix Doubly Delicious Salmon & Vegetables Dry Cat Food 2kg,https://vitalpetproducts.co.uk/cdn/shop/files/74760_2422x2422_ffba377c-388f-44f8-8eb2-cdfd68a14d74.jpg?v=1756460452&width=400,felix/images/Felix Doubly Delicious Salmon _ Vegetables Dry Cat Food 2kg.png
Felix AGAIL Meaty Selection  in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75747_2000x2000_0763176a-8324-4b8f-ad41-cd2b33808775.jpg?v=1756462371&width=400,felix/images/Felix AGAIL Meaty Selection  in Jelly _12x85g_.png
Felix AGAIL Senior Fish in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75746_2000x2000_4162e06e-3e05-454a-9230-b897536840e5.jpg?v=1756462369&width=400,felix/images/Felix AGAIL Senior Fish in Jelly _12x85g_.png
Felix Original Farm Selection in Jelly Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74766_2000x2000_e943eed3-be2f-4f10-9b24-953d0b4e87c2.jpg?v=1756462263&width=400,felix/images/Felix Original Farm Selection in Jelly Wet Cat Food 12x85g.png
Felix AGAIL Beef in Jelly (80x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75753_2000x2000_290c901c-c04c-4e37-833f-af37accb9843.jpg?v=1756462399&width=400,felix/images/Felix AGAIL Beef in Jelly _80x85g_.png
Felix Goody Bag Seaside Mix Cat Treats 330g,https://vitalpetproducts.co.uk/cdn/shop/files/71662_530x530_7da08fd5-6351-48d0-b687-1a8092916deb.jpg?v=1756460988&width=400,felix/images/Felix Goody Bag Seaside Mix Cat Treats 330g.png
Felix Tasty Shreds Fish Selection In Gravy 12x80g,https://vitalpetproducts.co.uk/cdn/shop/files/70410_2401x2401_1e980bc2-3ee9-4360-a5db-0c19af29719d.jpg?v=1756462038&width=400,felix/images/Felix Tasty Shreds Fish Selection In Gravy 12x80g.png
Felix Doubly Delicious Beef Chicken & Vegetables Dry Cat Food 750g,https://vitalpetproducts.co.uk/cdn/shop/files/74763_2632x2632_426aeb9b-f8cc-497b-8fd5-ff69c3ac6ff1.jpg?v=1756460459&width=400,felix/images/Felix Doubly Delicious Beef Chicken _ Vegetables Dry Cat Food 750g.png
FELIX Soup Strips Mixed Variety Fish Selection 6x48g,https://vitalpetproducts.co.uk/cdn/shop/files/75447_2400x2400_72184da5-e469-4579-acf5-80dc460a0f2d.png?v=1756462340&width=400,felix/images/FELIX Soup Strips Mixed Variety Fish Selection 6x48g.png
Felix Tasty Shreds Farm Selection in Gravy Cat Food 12x80g,https://vitalpetproducts.co.uk/cdn/shop/files/75441-_9__2400x2400_4f0f49ca-b05b-4304-b3d0-5274b226fe17.png?v=1756462317&width=400,felix/images/Felix Tasty Shreds Farm Selection in Gravy Cat Food 12x80g.png
Felix AGAIL Kitten Beef in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75743_f80119cb-5c9b-49db-bdf9-9857953e7525.jpg?v=1762169721&width=400,felix/images/Felix AGAIL Kitten Beef in Jelly _12x85g_.png
Felix Original Mixed Selection in Jelly Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74767_2000x2000_6c635f91-89ba-4e55-af60-d475642cd542.jpg?v=1756462262&width=400,felix/images/Felix Original Mixed Selection in Jelly Wet Cat Food 12x85g.png
FELIX Soup Strips Mixed Variety Farm Selection 6x48g,https://vitalpetproducts.co.uk/cdn/shop/files/75446_2400x2400_35cf0d43-a16f-469b-bbe2-b162d7eebecb.jpg?v=1756462331&width=400,felix/images/FELIX Soup Strips Mixed Variety Farm Selection 6x48g.png
Felix Original Senior 7+ Mixed Selection in Jelly Wet Cat Food 40x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74775_2000x2000_1951d72f-3eea-40a4-955b-1cb6ffe44238.jpg?v=1756462277&width=400,felix/images/Felix Original Senior 7_ Mixed Selection in Jelly Wet Cat Food 40x85g.png
Felix Tasty Shreds Mixed Selection In Gravy 12x80g,https://vitalpetproducts.co.uk/cdn/shop/files/70411_2401x2401_2004d670-05f4-4cda-96fa-572039d37988.jpg?v=1756462041&width=400,felix/images/Felix Tasty Shreds Mixed Selection In Gravy 12x80g.png
Felix Tasty Nuggets Beef & Lamb 8x50g,https://vitalpetproducts.co.uk/cdn/shop/files/75440_2400x2400_6c67a3c7-7604-45f1-800e-ef35ac5d54f8.png?v=1756461104&width=400,felix/images/Felix Tasty Nuggets Beef _ Lamb 8x50g.png
Felix Original Fish Selection in Jelly Wet Cat Food 80x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74777_2000x2000_3c5015d0-541c-4d74-99f7-bf79b404bd14.jpg?v=1756462284&width=400,felix/images/Felix Original Fish Selection in Jelly Wet Cat Food 80x85g.png
Felix AGAIL Senior Doubly Delicious Fish in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75748_2000x2000_e4bd8da5-279e-4658-a32c-57b5c64e6590.jpg?v=1756462378&width=400,felix/images/Felix AGAIL Senior Doubly Delicious Fish in Jelly _12x85g_.png
Felix AGAIL Kitten Fish in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75744-0_2500x2500_ba095edc-dbea-487a-9c06-f8181284439e.png?v=1756462390&width=400,felix/images/Felix AGAIL Kitten Fish in Jelly _12x85g_.png
Felix Original Senior 7+ Mixed Selection in Jelly Wet Cat Food 80x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74779_2000x2000_63a7c022-a234-4121-acb1-50f11ba0372e.jpg?v=1756462284&width=400,felix/images/Felix Original Senior 7_ Mixed Selection in Jelly Wet Cat Food 80x85g.png
Felix AGAIL Senior Beef in Jelly (40x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75752_2000x2000_728c1826-adbc-4a1d-8893-d6fd58ee9e1e.jpg?v=1756462398&width=400,felix/images/Felix AGAIL Senior Beef in Jelly _40x85g_.png
Felix AGAIL Veg Selection in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75739_1600x1600_b7bb0402-24c7-4d98-a0f1-5736df678c61.jpg?v=1756462346&width=400,felix/images/Felix AGAIL Veg Selection in Jelly _12x85g_.png
Felix AGAIL Fish in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75735.png?v=1762169507&width=400,felix/images/Felix AGAIL Fish in Jelly _12x85g_.png
Felix Crispies Cat Treats Salmon & Trout 180g,https://vitalpetproducts.co.uk/cdn/shop/files/75436_2400x2400_29ed7cdd-7155-4ada-8ab8-a3777b83ffa8.png?v=1756461089&width=400,felix/images/Felix Crispies Cat Treats_Salmon _ Trout 180g.png
Felix Crispies Cat Treats Beef & Chicken 180g,https://vitalpetproducts.co.uk/cdn/shop/files/75435_2000x2000_0d85f3ca-a897-4960-bc83-ae91965e8361.jpg?v=1756461080&width=400,felix/images/Felix Crispies Cat Treats Beef _ Chicken 180g.png
Felix Doubly Delicious Salmon & Vegetables Dry Cat Food 750g,https://vitalpetproducts.co.uk/cdn/shop/files/74762_2632x2632_97bb9d7a-6684-44d4-970e-ea9151f47aa3.jpg?v=1756460458&width=400,felix/images/Felix Doubly Delicious Salmon _ Vegetables Dry Cat Food 750g.png
Felix Original Fish Selection in Jelly Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74769_2000x2000_561bf859-8a2f-4136-a1e1-eea9ffe3f5d8.jpg?v=1756462269&width=400,felix/images/Felix Original Fish Selection in Jelly Wet Cat Food 12x85g.png
Felix Treats Xmas Box 275g,https://vitalpetproducts.co.uk/cdn/shop/files/76996_2500x2500_32f0b79d-9c5e-4948-8c02-e92eb4230b5d.jpg?v=1756548029&width=400,felix/images/Felix Treats Xmas Box 275g.png
Felix Original Kitten Fish Selection in Jelly Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74765_2000x2000_3708e6b0-5801-456c-a2a6-f0ff320c3dec.jpg?v=1756462263&width=400,felix/images/Felix Original Kitten Fish Selection in Jelly Wet Cat Food 12x85g.png
Felix AGAIL Senior Beef in Jelly (12x85g),https://vitalpetproducts.co.uk/cdn/shop/files/75745_2000x2000_4a7c578d-98c1-4b41-9b58-6987ec2e58a9.jpg?v=1756462370&width=400,felix/images/Felix AGAIL Senior Beef in Jelly _12x85g_.png
Felix Joyables Duck 4x10g,https://vitalpetproducts.co.uk/cdn/shop/files/76174_2000x2000_14e52643-3e6f-43e2-ba54-35491473b868.jpg?v=1756461117&width=400,felix/images/Felix Joyables Duck 4x10g.png
Felix Joyables Chicken 4x10g,https://vitalpetproducts.co.uk/cdn/shop/files/76172_1000x1000_75a8e108-20c9-4882-bd98-4dcb2e955bfb.jpg?v=1756461109&width=400,felix/images/Felix Joyables Chicken 4x10g.png
Felix Winter Mix Festive with Turkey and Cranberries 60g,https://vitalpetproducts.co.uk/cdn/shop/files/76998_2632x2632_99eab51b-e244-4f6c-938e-205bde02cff0.jpg?v=1756548030&width=400,felix/images/Felix Winter Mix Festive with Turkey and Cranberries 60g.png
Felix Original Senior 7+ Mixed Selection in Jelly Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74770_2000x2000_7ba9eeb8-053a-4ab4-b686-e211de0370df.jpg?v=1756462269&width=400,felix/images/Felix Original Senior 7_ Mixed Selection in Jelly Wet Cat Food 12x85g.png
Felix Joyables Salmon 4x10g,https://vitalpetproducts.co.uk/cdn/shop/files/76173_2000x2000_fa1a122d-3b86-4994-8950-ce0aa7c999c7.jpg?v=1756461113&width=400,felix/images/Felix Joyables Salmon 4x10g.png
Felix Original Senior 7+ Farm Selection in Jelly Wet Cat Food 12x85g,https://vitalpetproducts.co.uk/cdn/shop/files/74771_2000x2000_dd43aefc-c4bb-4839-abae-89152d1c1f96.jpg?v=1756462269&width=400,felix/images/Felix Original Senior 7_ Farm Selection in Jelly Wet Cat Food 12x85g.png
